CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17031,12,2,380.35,0,New / Occasional
17034,16,3,745.52,0,New / Occasional
17035,246,2,433.53000000000003,1,Hibernating
17037,88,1,1267.32,1,Hibernating
17038,30,1,112.4,1,Hibernating
17040,138,1,449.73,1,Hibernating
17041,27,3,1071.49,2,Loyal Customers
17042,3,5,1036.58,0,New / Occasional
17043,32,4,1735.18,2,Loyal Customers
17046,157,1,642.02,1,Hibernating
17047,85,3,1100.9,2,Loyal Customers
17048,118,3,925.35,2,Loyal Customers
17050,96,6,3185.64,2,Loyal Customers
17051,194,1,240.89000000000001,1,Hibernating
17052,28,1,399.09,0,New / Occasional
17053,131,1,498.48,1,Hibernating
17054,28,5,1356.33,2,Loyal Customers
17058,82,3,1179.89,2,Loyal Customers
17059,30,5,3080.39,2,Loyal Customers
17060,266,1,234.24,1,Hibernating
17061,74,11,5232.2300000000005,3,Champions
17063,21,7,1461.14,2,Loyal Customers
17064,59,3,855.45,2,Loyal Customers
17069,28,9,2709.7000000000003,3,Champions
17071,28,9,2429.03,3,Champions
17073,18,4,1446.09,2,Loyal Customers
17079,78,1,118.80000000000001,1,Hibernating
17080,22,2,287.62,0,New / Occasional
17088,28,4,1991.01,2,Loyal Customers
17091,3,9,3827.76,3,Champions
17092,50,4,1774.03,2,Loyal Customers
17094,322,1,302.0,1,Hibernating
17095,23,3,1324.16,2,Loyal Customers
17096,15,4,1022.13,0,New / Occasional
17097,2,8,954.42,3,Champions
17100,18,2,971.74,0,New / Occasional
17101,10,4,1621.73,2,Loyal Customers
17102,262,1,25.5,1,Hibernating
17105,159,2,665.78,1,Hibernating
17107,33,6,10797.48,3,Champions
17109,29,6,881.29,2,Loyal Customers
17110,165,1,163.29999999999998,1,Hibernating
17111,47,1,231.61,1,Hibernating
17114,6,8,801.12,3,Champions
17119,3,2,606.91,0,New / Occasional
17120,233,1,307.46,1,Hibernating
17122,119,1,138.32,1,Hibernating
17123,162,1,345.29999999999995,1,Hibernating
17124,185,1,294.24,1,Hibernating
17125,50,1,230.5,1,Hibernating
17128,335,1,157.09,1,Hibernating
17131,5,5,2463.17,3,Champions
17133,16,7,4892.240000000001,3,Champions
17138,276,1,380.5,1,Hibernating
17139,16,12,10650.77,3,Champions
17140,247,1,454.12,1,Hibernating
17142,239,1,579.0,1,Hibernating
17144,1,2,984.57,0,New / Occasional
17147,23,4,1714.59,2,Loyal Customers
17148,52,1,124.88,1,Hibernating
17152,195,3,1689.5,2,Loyal Customers
17153,24,1,213.78,0,New / Occasional
17154,75,1,329.34,1,Hibernating
17155,18,2,251.70000000000002,0,New / Occasional
17157,8,2,319.0,0,New / Occasional
17158,32,3,1266.97,2,Loyal Customers
17159,22,3,1538.88,2,Loyal Customers
17160,31,6,3518.03,2,Loyal Customers
17163,22,2,293.1,0,New / Occasional
17164,33,7,2467.35,2,Loyal Customers
17165,284,1,158.68,1,Hibernating
17169,58,2,835.78,2,Loyal Customers
17173,5,8,3766.6,3,Champions
17175,44,4,1443.69,2,Loyal Customers
17176,202,1,306.13,1,Hibernating
17179,178,3,711.79,2,Loyal Customers
17183,8,6,3347.31,3,Champions
17187,227,1,203.95,1,Hibernating
17188,11,7,2474.23,3,Champions
17190,59,2,444.74,1,Hibernating
17191,28,7,2093.68,2,Loyal Customers
17193,36,7,1699.3000000000002,2,Loyal Customers
17194,274,2,262.62,1,Hibernating
17198,24,3,692.22,0,New / Occasional
17201,54,1,289.78,1,Hibernating
17203,36,6,3560.08,2,Loyal Customers
17204,175,4,1564.56,2,Loyal Customers
17205,54,1,384.08,1,Hibernating
17206,53,1,204.24,1,Hibernating
17211,27,8,2317.2200000000003,3,Champions
17212,253,1,226.85,1,Hibernating
17213,40,7,2781.23,2,Loyal Customers
17214,60,6,1059.1200000000001,2,Loyal Customers
17217,234,1,113.5,1,Hibernating
17218,4,10,1951.97,3,Champions
17219,32,1,114.23,1,Hibernating
17220,24,14,3187.55,3,Champions
17221,7,2,334.48,0,New / Occasional
17222,65,1,328.65,1,Hibernating
17223,310,2,416.89,1,Hibernating
17226,309,1,393.49,1,Hibernating
17228,16,8,1906.09,3,Champions
17229,96,2,318.76,1,Hibernating
17230,264,8,3638.41,2,Loyal Customers
17231,12,10,3124.72,3,Champions
17232,3,2,417.77,0,New / Occasional
17233,35,1,190.88,1,Hibernating
17234,183,1,149.89000000000001,1,Hibernating
17235,25,2,550.06,0,New / Occasional
17237,11,2,314.69,0,New / Occasional
17238,3,17,3719.1,3,Champions
17239,313,1,382.5,1,Hibernating
17242,108,2,1135.04,2,Loyal Customers
17243,1,26,8540.05,3,Champions
17245,205,1,171.45,1,Hibernating
17248,120,1,318.65,1,Hibernating
17250,4,2,381.97,0,New / Occasional
17251,363,1,269.83,1,Hibernating
17252,117,2,348.91,1,Hibernating
17253,18,1,178.26,0,New / Occasional
17254,5,2,271.19,0,New / Occasional
17255,41,2,291.48,0,New / Occasional
17256,107,2,240.0,1,Hibernating
17259,148,2,581.23,1,Hibernating
17262,52,5,1253.3600000000001,2,Loyal Customers
17265,139,2,550.01,1,Hibernating
17266,2,3,296.58,0,New / Occasional
17267,127,2,317.2,1,Hibernating
17268,108,4,763.64,2,Loyal Customers
17274,35,1,107.82,1,Hibernating
17277,228,2,1065.3500000000001,1,Hibernating
17278,241,1,246.04,1,Hibernating
17279,58,1,187.82999999999998,1,Hibernating
17284,60,6,1647.48,2,Loyal Customers
17286,22,1,151.37,0,New / Occasional
17287,26,7,1049.06,2,Loyal Customers
17288,9,7,1417.63,3,Champions
17289,32,3,931.02,2,Loyal Customers
17291,308,1,550.8000000000001,1,Hibernating
17293,8,9,1854.06,3,Champions
17295,29,3,547.0,0,New / Occasional
17297,17,1,128.18,0,New / Occasional
17298,101,2,498.42,1,Hibernating
17299,12,4,656.61,0,New / Occasional
17301,21,1,163.24,0,New / Occasional
17303,361,1,250.04,1,Hibernating
17306,11,19,8631.31,3,Champions
17309,95,1,82.75,1,Hibernating
17311,78,2,1384.85,2,Loyal Customers
17312,139,3,644.3,2,Loyal Customers
17313,31,1,2328.84,2,Loyal Customers
17314,25,8,2527.92,3,Champions
17315,2,38,6281.23,3,Champions
17317,46,3,2600.34,2,Loyal Customers
17320,100,3,1200.6200000000001,2,Loyal Customers
17321,8,2,657.16,0,New / Occasional
17323,15,7,906.52,2,Loyal Customers
17324,18,4,986.48,2,Loyal Customers
17325,280,1,96.8,1,Hibernating
17333,86,1,494.25,1,Hibernating
17334,302,2,307.02,1,Hibernating
17337,151,4,1981.06,2,Loyal Customers
17338,17,8,6493.54,3,Champions
17339,94,2,243.36,1,Hibernating
17344,46,1,157.62,1,Hibernating
17346,4,15,2622.88,3,Champions
17347,86,1,228.96,1,Hibernating
17348,15,5,1156.6,2,Loyal Customers
17349,179,1,98.25,1,Hibernating
17350,8,4,1281.32,0,New / Occasional
17351,36,3,587.15,2,Loyal Customers
17353,129,2,1740.0,2,Loyal Customers
17354,51,1,1393.06,2,Loyal Customers
17356,312,1,178.22,1,Hibernating
17358,303,2,360.81,1,Hibernating
17360,17,3,568.24,0,New / Occasional
17362,239,2,312.23,1,Hibernating
17367,238,1,167.55,1,Hibernating
17370,73,4,446.18,2,Loyal Customers
17371,17,3,418.4,0,New / Occasional
17373,40,4,646.92,2,Loyal Customers
17374,219,2,495.77,1,Hibernating
17375,199,3,400.1,1,Hibernating
17376,71,2,203.2,1,Hibernating
17377,24,20,4058.32,3,Champions
17382,65,1,65.4,1,Hibernating
17383,4,1,193.39000000000001,0,New / Occasional
17384,19,2,336.4,0,New / Occasional
17385,15,1,256.11,0,New / Occasional
17386,8,6,2686.42,3,Champions
17387,20,2,746.81,0,New / Occasional
17389,1,34,31833.68,3,Champions
17391,164,2,508.8,1,Hibernating
17394,219,1,203.86999999999998,1,Hibernating
17396,39,8,7330.8,3,Champions
17397,22,2,681.41,0,New / Occasional
17398,115,3,653.38,2,Loyal Customers
17402,5,13,2633.85,3,Champions
17404,4,15,31906.82,3,Champions
17405,1,3,1031.41,0,New / Occasional
17406,333,3,2184.42,2,Loyal Customers
17408,163,1,32.65,1,Hibernating
17409,185,2,771.85,1,Hibernating
17410,16,5,1214.72,2,Loyal Customers
17412,3,7,1258.06,3,Champions
17414,44,2,778.0,2,Loyal Customers
17415,80,1,507.84,1,Hibernating
17416,30,7,6893.42,3,Champions
17419,11,12,4226.57,3,Champions
17420,50,3,598.83,2,Loyal Customers
17423,46,2,698.41,2,Loyal Customers
17425,19,2,759.17,0,New / Occasional
17426,8,6,5037.26,3,Champions
17427,72,1,100.8,1,Hibernating
17428,1,28,17256.85,3,Champions
17429,128,3,524.9200000000001,1,Hibernating
17430,33,2,265.76,0,New / Occasional
17431,313,1,403.3,1,Hibernating
17432,18,2,365.76,0,New / Occasional
17433,88,1,303.15999999999997,1,Hibernating
17434,2,7,2373.82,3,Champions
17436,2,2,216.29999999999998,0,New / Occasional
17438,254,1,388.45000000000005,1,Hibernating
17440,157,3,186.42000000000002,1,Hibernating
17443,220,1,534.24,1,Hibernating
17444,148,3,2940.04,2,Loyal Customers
17446,177,2,120.9,1,Hibernating
17447,40,2,541.53,0,New / Occasional
17449,2,7,2519.21,3,Champions
17450,8,46,194390.79,3,Champions
17451,1,7,1721.4,3,Champions
17453,18,2,486.71999999999997,0,New / Occasional
17455,204,1,131.7,1,Hibernating
17456,365,1,249.86,1,Hibernating
17457,127,5,1737.7,2,Loyal Customers
17459,43,2,657.3,0,New / Occasional
17460,94,6,622.4300000000001,2,Loyal Customers
17461,23,3,735.82,0,New / Occasional
17462,60,2,675.69,2,Loyal Customers
17463,16,5,1875.86,2,Loyal Customers
17464,158,1,289.96000000000004,1,Hibernating
17468,10,2,137.0,0,New / Occasional
17469,16,5,1870.97,2,Loyal Customers
17472,191,3,697.54,2,Loyal Customers
17475,79,1,194.37,1,Hibernating
17480,78,1,511.82,1,Hibernating
17481,4,4,1255.59,0,New / Occasional
17483,65,3,414.04,2,Loyal Customers
17486,261,1,396.87,1,Hibernating
17489,59,2,376.64,1,Hibernating
17490,1,7,2092.32,3,Champions
17491,1,10,3558.87,3,Champions
17492,248,1,374.57,1,Hibernating
17495,8,2,497.56,0,New / Occasional
17496,359,1,271.05,1,Hibernating
17498,76,1,272.22,1,Hibernating
17500,17,3,1138.0,0,New / Occasional
17501,221,2,288.6,1,Hibernating
17502,9,4,689.1,0,New / Occasional
17503,3,2,558.96,0,New / Occasional
17504,206,9,2997.0299999999997,2,Loyal Customers
17506,76,1,302.2,1,Hibernating
17507,262,2,605.58,1,Hibernating
17509,58,8,6083.64,2,Loyal Customers
17511,3,31,91062.38,3,Champions
17513,72,1,513.2,1,Hibernating
17514,128,1,208.65,1,Hibernating
17515,31,4,639.02,2,Loyal Customers
17516,15,5,764.88,0,New / Occasional
17517,309,1,153.94,1,Hibernating
17519,17,6,1844.02,2,Loyal Customers
17520,54,1,546.81,1,Hibernating
17522,2,5,1070.71,0,New / Occasional
17523,11,4,652.74,0,New / Occasional
17524,361,1,145.0,1,Hibernating
17525,360,1,422.70000000000005,1,Hibernating
17526,5,4,1195.8999999999999,0,New / Occasional
17527,54,4,939.37,2,Loyal Customers
17530,1,10,2367.12,3,Champions
17531,190,1,296.7,1,Hibernating
17534,54,1,223.36,1,Hibernating
17535,280,1,164.4,1,Hibernating
17536,177,1,76.5,1,Hibernating
17537,30,2,887.67,0,New / Occasional
17538,26,1,98.42,0,New / Occasional
17540,25,2,578.9,0,New / Occasional
17542,270,1,170.75,1,Hibernating
17545,43,3,642.32,2,Loyal Customers
17548,234,1,103.3,1,Hibernating
17549,24,2,148.86,0,New / Occasional
17551,359,1,290.34,1,Hibernating
17553,130,1,1487.6,1,Hibernating
17554,1,5,1952.45,3,Champions
17555,20,2,480.31,0,New / Occasional
17556,206,1,157.9,1,Hibernating
17557,14,3,541.46,0,New / Occasional
17560,95,4,854.95,2,Loyal Customers
17561,19,1,165.12,0,New / Occasional
17562,14,7,1122.38,2,Loyal Customers
17564,24,3,454.01,0,New / Occasional
17567,7,8,4331.48,3,Champions
17569,332,1,344.14,1,Hibernating
17572,71,4,226.75000000000003,1,Hibernating
17573,29,3,380.6,0,New / Occasional
17574,243,1,185.65,1,Hibernating
17578,218,1,143.45999999999998,1,Hibernating
17579,5,3,448.90000000000003,0,New / Occasional
17580,253,3,215.72,1,Hibernating
17584,7,2,1242.3,0,New / Occasional
17585,109,4,1116.68,2,Loyal Customers
17588,100,3,1240.2,2,Loyal Customers
17590,2,3,1468.02,0,New / Occasional
17593,4,5,3923.86,3,Champions
17594,85,2,993.18,2,Loyal Customers
17596,23,7,2806.69,3,Champions
17597,214,1,2044.3700000000001,1,Hibernating
17600,18,1,161.67000000000002,0,New / Occasional
17601,239,1,116.00999999999999,1,Hibernating
17602,2,6,5054.42,3,Champions
17603,78,1,394.72,1,Hibernating
17604,217,2,309.36,1,Hibernating
17608,33,2,191.99,0,New / Occasional
17609,41,5,1105.78,2,Loyal Customers
17611,7,15,3961.12,3,Champions
17612,53,6,2048.45,2,Loyal Customers
17613,23,14,4544.55,3,Champions
17614,57,1,386.32,1,Hibernating
17615,130,3,329.6,1,Hibernating
17616,174,3,571.1999999999999,1,Hibernating
17618,6,3,930.28,0,New / Occasional
17620,60,1,81.44,1,Hibernating
17621,21,3,1379.9,2,Loyal Customers
17623,33,1,527.0500000000001,0,New / Occasional
17624,15,2,843.48,0,New / Occasional
17625,18,4,2020.4,2,Loyal Customers
17628,81,1,75.75,1,Hibernating
17629,6,8,1814.12,3,Champions
17630,170,2,503.59999999999997,1,Hibernating
17631,2,3,528.33,0,New / Occasional
17633,31,4,1324.84,2,Loyal Customers
17634,36,9,2358.59,2,Loyal Customers
17636,19,1,285.56,0,New / Occasional
17637,31,2,547.0600000000001,0,New / Occasional
17639,276,1,108.5,1,Hibernating
17643,373,1,101.55,1,Hibernating
17644,1,11,2895.64,3,Champions
17647,65,1,133.06,1,Hibernating
17649,138,1,868.49,1,Hibernating
17650,21,1,166.08,0,New / Occasional
17652,25,12,4867.72,3,Champions
17653,37,4,1207.56,2,Loyal Customers
17654,277,1,117.55,1,Hibernating
17655,11,7,2638.94,3,Champions
17656,73,5,1674.69,2,Loyal Customers
17658,26,2,595.42,0,New / Occasional
17664,19,2,604.64,0,New / Occasional
17667,66,5,2055.51,2,Loyal Customers
17668,1,2,347.75,0,New / Occasional
17669,43,7,3406.7200000000003,2,Loyal Customers
17670,228,1,205.7,1,Hibernating
17671,16,4,1572.71,2,Loyal Customers
17672,50,2,3178.17,2,Loyal Customers
17673,2,6,1594.97,3,Champions
17674,74,2,551.04,1,Hibernating
17675,1,31,20374.28,3,Champions
17676,4,6,1371.18,3,Champions
17677,2,30,16345.38,3,Champions
17678,264,1,298.11,1,Hibernating
17679,53,2,1992.1100000000001,2,Loyal Customers
17680,24,1,184.4,0,New / Occasional
17685,17,7,3155.83,3,Champions
17686,7,7,5739.46,3,Champions
17690,30,15,4726.8,3,Champions
17691,358,2,290.40000000000003,1,Hibernating
17692,127,4,740.9399999999999,2,Loyal Customers
17693,137,1,200.47,1,Hibernating
17694,142,1,283.12,1,Hibernating
17695,132,2,765.34,1,Hibernating
17696,38,8,2285.71,2,Loyal Customers
17697,236,1,338.95,1,Hibernating
17698,261,1,154.95,1,Hibernating
17701,253,1,417.95,1,Hibernating
17702,30,4,1824.37,2,Loyal Customers
17703,35,3,798.74,2,Loyal Customers
17707,185,2,152.4,1,Hibernating
17709,170,1,137.45,1,Hibernating
17714,321,1,153.0,1,Hibernating
17715,201,1,326.4,1,Hibernating
17716,23,11,5655.99,3,Champions
17718,232,1,139.35,1,Hibernating
17719,38,15,5396.04,3,Champions
17720,26,4,1195.94,2,Loyal Customers
17722,96,4,2424.04,2,Loyal Customers
17723,127,6,3276.4000000000005,2,Loyal Customers
17724,71,3,1033.0,2,Loyal Customers
17725,16,11,3439.08,3,Champions
17728,4,3,2876.01,0,New / Occasional
17730,3,13,5298.4800000000005,3,Champions
17731,79,4,1240.11,2,Loyal Customers
17733,39,2,692.19,0,New / Occasional
17735,2,19,13110.02,3,Champions
17736,9,3,377.44,0,New / Occasional
17737,9,2,168.24,0,New / Occasional
17739,12,7,2791.35,3,Champions
17742,113,2,355.11,1,Hibernating
17744,4,6,2322.4,3,Champions
17746,240,1,110.25,1,Hibernating
17749,178,2,674.52,1,Hibernating
17750,5,9,1710.45,3,Champions
17752,359,1,80.64,1,Hibernating
17754,1,5,1664.65,3,Champions
17758,19,8,3408.2000000000003,3,Champions
17759,17,3,819.96,0,New / Occasional
17760,22,2,287.59,0,New / Occasional
17761,33,1,712.78,0,New / Occasional
17763,263,1,15.0,1,Hibernating
17764,51,2,772.55,2,Loyal Customers
17765,159,3,367.63,1,Hibernating
17767,15,1,271.2,0,New / Occasional
17768,8,3,2081.9,0,New / Occasional
17769,13,10,3957.43,3,Champions
17770,199,5,1143.27,2,Loyal Customers
17771,57,2,245.81,1,Hibernating
17774,97,4,1213.73,2,Loyal Customers
17775,255,1,56.4,1,Hibernating
17777,25,3,647.56,0,New / Occasional
17779,21,3,650.32,0,New / Occasional
17781,159,2,188.02,1,Hibernating
17783,72,2,283.47,1,Hibernating
17785,53,1,131.94,1,Hibernating
17786,85,2,266.85,1,Hibernating
17788,74,2,1117.9,2,Loyal Customers
17789,281,1,225.9,1,Hibernating
17790,27,14,1964.3,3,Champions
17791,30,1,106.1,1,Hibernating
17793,25,1,300.34,0,New / Occasional
17795,180,2,342.83,1,Hibernating
17796,40,4,690.0,2,Loyal Customers
17797,22,3,780.43,0,New / Occasional
17799,22,10,3039.17,3,Champions
17800,37,9,1187.21,2,Loyal Customers
17802,82,3,1285.04,2,Loyal Customers
17806,11,1,546.04,0,New / Occasional
17809,16,12,5411.91,3,Champions
17811,4,39,7761.82,3,Champions
17813,14,5,1698.07,2,Loyal Customers
17816,37,4,36.56,1,Hibernating
17817,4,3,387.68,0,New / Occasional
17819,72,7,3704.87,2,Loyal Customers
17824,51,1,298.4,1,Hibernating
17827,5,5,1987.33,3,Champions
17828,23,4,1820.09,2,Loyal Customers
17829,299,1,889.24,1,Hibernating
17830,2,3,398.7,0,New / Occasional
17831,33,1,35.400000000000006,1,Hibernating
17832,50,1,155.37,1,Hibernating
17836,47,1,110.21000000000001,1,Hibernating
17837,42,8,1541.23,2,Loyal Customers
17838,27,5,2720.8,2,Loyal Customers
17839,42,1,318.15,1,Hibernating
17843,303,1,205.48,1,Hibernating
17844,107,1,51.559999999999995,1,Hibernating
17846,85,1,2033.1,2,Loyal Customers
17849,218,4,605.8000000000001,2,Loyal Customers
17850,372,34,5391.21,3,Champions
17852,12,2,114.34,0,New / Occasional
17854,185,2,311.26,1,Hibernating
17855,373,1,208.97,1,Hibernating
17857,4,23,26879.04,3,Champions
17858,6,12,5140.66,3,Champions
17859,305,1,141.92000000000002,1,Hibernating
17860,369,1,226.45000000000002,1,Hibernating
17861,3,8,2097.88,3,Champions
17862,324,1,330.9,1,Hibernating
17863,59,6,3160.0,2,Loyal Customers
17864,13,3,554.85,0,New / Occasional
17865,31,20,10526.32,3,Champions
17870,2,12,1865.89,3,Champions
17877,170,1,237.61,1,Hibernating
17878,44,1,379.45,1,Hibernating
17879,174,1,178.51999999999998,1,Hibernating
17880,365,1,458.92,1,Hibernating
17881,304,1,133.35000000000002,1,Hibernating
17883,3,4,664.34,0,New / Occasional
17884,4,4,695.0699999999999,0,New / Occasional
17887,129,1,111.35,1,Hibernating
17888,21,8,716.0,2,Loyal Customers
17889,212,2,201.37,1,Hibernating
17891,162,1,203.85999999999999,1,Hibernating
17892,56,3,244.1,1,Hibernating
17893,225,1,107.21,1,Hibernating
17894,72,8,1118.96,2,Loyal Customers
17895,44,1,95.45,1,Hibernating
17897,173,3,541.8100000000001,1,Hibernating
17898,85,2,152.06,1,Hibernating
17899,159,1,154.55,1,Hibernating
17900,190,2,112.19999999999999,1,Hibernating
17904,21,1,181.07,0,New / Occasional
17905,71,4,798.99,2,Loyal Customers
17908,374,1,232.03,1,Hibernating
17911,9,1,366.23,0,New / Occasional
17912,310,5,310.06,1,Hibernating
17913,59,2,408.65,1,Hibernating
17917,45,3,335.03,0,New / Occasional
17919,88,1,1304.04,1,Hibernating
17921,64,4,820.23,2,Loyal Customers
17923,282,1,207.50000000000003,1,Hibernating
17924,12,7,2962.5,3,Champions
17925,373,1,244.08,1,Hibernating
17926,133,2,397.29,1,Hibernating
17928,45,2,212.54,1,Hibernating
17929,11,4,843.0,0,New / Occasional
17930,36,5,1740.48,2,Loyal Customers
17931,134,2,408.36,1,Hibernating
17932,29,3,1331.57,2,Loyal Customers
17934,52,2,704.25,2,Loyal Customers
17935,138,2,145.79,1,Hibernating
17936,5,1,380.13,0,New / Occasional
17937,9,7,4301.22,3,Champions
17939,160,1,99.14,1,Hibernating
17946,233,2,149.57999999999998,1,Hibernating
17947,37,1,176.68,1,Hibernating
17950,72,3,482.2,2,Loyal Customers
17955,199,4,557.3,2,Loyal Customers
17956,249,1,12.75,1,Hibernating
17957,66,1,111.68,1,Hibernating
17958,117,1,508.4599999999999,1,Hibernating
17960,171,1,73.78,1,Hibernating
17961,21,39,1296.44,3,Champions
17962,142,1,102.41,1,Hibernating
17964,32,2,463.21,0,New / Occasional
17965,38,14,2599.19,3,Champions
17967,372,1,112.27,1,Hibernating
17968,374,1,265.1,1,Hibernating
17969,166,2,228.2,1,Hibernating
17970,211,1,562.79,1,Hibernating
17972,242,1,135.19,1,Hibernating
17973,52,1,337.04,1,Hibernating
17974,25,3,703.99,0,New / Occasional
17975,15,13,4483.26,3,Champions
17976,372,1,321.79,1,Hibernating
17977,29,1,288.14,0,New / Occasional
17978,365,1,300.91999999999996,1,Hibernating
17979,36,4,732.41,2,Loyal Customers
17980,166,3,811.45,2,Loyal Customers
17984,145,1,152.68,1,Hibernating
17985,22,1,631.35,0,New / Occasional
17987,185,1,198.57,1,Hibernating
17988,12,7,201.12,0,New / Occasional
17990,237,3,630.84,1,Hibernating
17991,225,2,93.35,1,Hibernating
17994,122,4,674.89,2,Loyal Customers
17995,282,1,76.1,1,Hibernating
17997,74,8,1962.46,2,Loyal Customers
18001,12,2,415.13,0,New / Occasional
18004,362,1,157.92,1,Hibernating
18006,23,1,444.68,0,New / Occasional
18008,70,9,2116.19,2,Loyal Customers
18009,235,1,247.39,1,Hibernating
18011,373,1,102.78999999999999,1,Hibernating
18014,28,1,162.22,0,New / Occasional
18016,32,5,1477.66,2,Loyal Customers
18017,81,3,523.0,2,Loyal Customers
18018,108,2,122.14,1,Hibernating
18019,52,1,38.45,1,Hibernating
18022,36,1,612.72,0,New / Occasional
18024,153,2,389.78,1,Hibernating
18027,99,1,115.31,1,Hibernating
18030,4,2,230.64999999999998,0,New / Occasional
18032,334,1,73.5,1,Hibernating
18035,36,3,713.89,2,Loyal Customers
18036,32,3,403.12,0,New / Occasional
18040,19,2,357.20000000000005,0,New / Occasional
18041,12,21,4097.37,3,Champions
18042,54,1,165.04999999999998,1,Hibernating
18045,45,1,178.34,1,Hibernating
18048,203,2,172.29000000000002,1,Hibernating
18050,359,1,74.4,1,Hibernating
18053,71,1,300.02,1,Hibernating
18058,10,1,170.16,0,New / Occasional
18059,23,3,306.46,0,New / Occasional
18062,173,3,720.52,2,Loyal Customers
18064,133,2,814.0,1,Hibernating
18066,75,1,318.0,1,Hibernating
18067,40,1,396.33,0,New / Occasional
18068,289,1,101.69999999999999,1,Hibernating
18069,26,5,2009.24,2,Loyal Customers
18071,258,2,453.0,1,Hibernating
18072,186,1,247.44,1,Hibernating
18073,114,12,3859.82,2,Loyal Customers
18074,374,1,489.6,1,Hibernating
18077,8,11,2584.41,3,Champions
18078,217,2,336.13,1,Hibernating
18079,45,4,3613.15,2,Loyal Customers
18080,19,2,1231.5,0,New / Occasional
18081,36,3,343.45,0,New / Occasional
18082,26,1,680.84,0,New / Occasional
18084,16,1,90.47999999999999,0,New / Occasional
18087,98,2,4055.7199999999993,2,Loyal Customers
18088,61,1,166.03,1,Hibernating
18092,2,11,9068.26,3,Champions
18093,93,4,2106.52,2,Loyal Customers
18095,313,2,580.0500000000001,1,Hibernating
18096,12,3,849.06,0,New / Occasional
18097,8,6,2662.4,3,Champions
18101,11,2,222.4,0,New / Occasional
18102,1,60,259657.3,3,Champions
18104,37,1,754.64,0,New / Occasional
18105,38,1,113.48000000000002,1,Hibernating
18106,330,1,421.9,1,Hibernating
18108,254,1,271.0,1,Hibernating
18109,2,26,8004.92,3,Champions
18110,20,1,198.8,0,New / Occasional
18112,12,2,352.69,0,New / Occasional
18113,369,1,76.32000000000001,1,Hibernating
18114,290,1,220.1,1,Hibernating
18116,68,8,1403.1100000000001,2,Loyal Customers
18117,26,1,315.65,0,New / Occasional
18118,11,26,5625.08,3,Champions
18119,368,1,180.7,1,Hibernating
18120,214,1,111.15,1,Hibernating
18121,149,2,653.3,1,Hibernating
18122,8,6,1793.06,3,Champions
18123,24,2,574.4399999999999,0,New / Occasional
18125,30,4,1131.75,2,Loyal Customers
18126,61,1,200.92000000000002,1,Hibernating
18127,19,3,347.08,0,New / Occasional
18129,243,1,112.55000000000001,1,Hibernating
18130,15,3,1059.39,0,New / Occasional
18133,212,1,931.4999999999999,1,Hibernating
18135,29,5,681.9100000000001,2,Loyal Customers
18136,63,3,784.33,2,Loyal Customers
18142,157,2,1019.52,2,Loyal Customers
18143,117,2,1000.16,2,Loyal Customers
18146,141,2,160.35000000000002,1,Hibernating
18147,46,2,179.33999999999997,1,Hibernating
18149,51,3,612.0799999999999,2,Loyal Customers
18150,32,3,566.58,0,New / Occasional
18151,135,2,653.35,1,Hibernating
18154,3,2,399.19,0,New / Occasional
18155,75,3,371.62,1,Hibernating
18158,9,2,453.4,0,New / Occasional
18159,301,1,530.15,1,Hibernating
18160,57,2,638.0600000000001,2,Loyal Customers
18161,15,5,1618.69,2,Loyal Customers
18164,37,1,399.65000000000003,0,New / Occasional
18165,177,1,302.46000000000004,1,Hibernating
18167,23,3,1384.8600000000001,2,Loyal Customers
18168,176,6,1160.04,2,Loyal Customers
18170,33,3,980.31,2,Loyal Customers
18171,59,5,1231.31,2,Loyal Customers
18172,15,20,7561.68,3,Champions
18173,87,4,2106.84,2,Loyal Customers
18174,7,1,104.0,0,New / Occasional
18178,129,4,1590.81,2,Loyal Customers
18179,9,6,1793.17,3,Champions
18180,5,6,1843.75,3,Champions
18181,24,1,366.85,0,New / Occasional
18184,15,1,49.8,0,New / Occasional
18185,249,1,304.25,1,Hibernating
18188,15,3,2001.04,2,Loyal Customers
18189,78,2,1090.24,2,Loyal Customers
18190,192,2,284.46000000000004,1,Hibernating
18191,262,1,207.79999999999998,1,Hibernating
18192,72,1,957.97,1,Hibernating
18193,165,1,243.76,1,Hibernating
18194,82,1,973.8399999999999,1,Hibernating
18196,95,2,686.63,1,Hibernating
18198,4,17,5425.56,3,Champions
18200,106,1,150.35,1,Hibernating
18203,157,1,160.42000000000002,1,Hibernating
18204,71,3,1975.35,2,Loyal Customers
18205,36,2,517.36,0,New / Occasional
18209,29,1,139.10000000000002,0,New / Occasional
18212,326,1,216.07,1,Hibernating
18213,237,1,232.48000000000002,1,Hibernating
18215,89,1,299.34000000000003,1,Hibernating
18216,31,1,481.75,0,New / Occasional
18217,29,2,621.75,0,New / Occasional
18218,211,2,641.92,1,Hibernating
18221,22,5,1041.61,2,Loyal Customers
18222,93,1,443.0,1,Hibernating
18223,5,14,6484.54,3,Champions
18225,3,12,5504.96,3,Champions
18226,44,11,5228.05,3,Champions
18227,218,1,93.75,1,Hibernating
18228,57,2,779.9,2,Loyal Customers
18229,12,20,7276.900000000001,3,Champions
18230,9,7,2810.2000000000003,3,Champions
